time,f1\s1,f2\s3,f3\s5,f4\s7,f5\s8,f6\s9,f7\s12,f8\s13,f9\s2,f10\s6,f11\s14,f12\s15,f13\s16,f14\s10,f15\s11,f16\s17,
46.392000,27,235,42,71,30,8.765,30.60,27.80,1601.562,1198.206,1377.604,652.778,30.579,20.40,20.90,30.40
47.192000,27,240,36,71,8,9.002,30.60,27.80,1599.826,1200.521,1372.974,650.463,30.602,20.40,20.90,30.40
47.992000,27,240,35,71,8,10.212,30.60,27.80,1603.009,1197.627,1368.634,649.016,30.537,20.40,20.90,30.30
48.792000,27,240,34,71,8,9.777,30.60,27.80,1600.984,1197.338,1373.264,649.016,30.579,20.40,20.90,30.40
49.592000,27,240,35,71,7,10.220,30.60,27.80,1602.431,1197.338,1379.919,651.042,30.569,20.40,20.90,30.40
50.392000,27,240,36,71,8,8.215,30.60,27.90,1600.405,1201.968,1370.370,650.752,30.472,20.40,20.90,30.30
51.192000,28,240,35,71,7,9.606,30.60,27.80,1603.877,1198.206,1368.056,651.910,30.472,20.40,20.90,30.40
51.992000,28,240,36,71,8,7.855,30.60,27.80,1603.877,1197.049,1375.000,650.752,30.519,20.40,20.90,30.40
52.792000,28,240,37,71,8,7.861,30.60,27.90,1604.167,1198.206,1375.868,650.463,30.505,20.40,20.90,30.30
53.592000,28,240,35,71,8,9.248,30.60,27.90,1600.694,1199.942,1370.660,649.884,30.500,20.50,20.90,30.40
54.392000,28,240,37,71,8,7.061,30.60,27.90,1601.273,1201.678,1369.792,652.778,30.528,20.50,20.90,30.40
55.192000,28,240,37,71,8,8.993,30.60,27.80,1603.588,1201.678,1379.340,650.463,30.486,20.40,20.90,30.40
55.992000,28,240,37,71,8,9.148,30.60,27.90,1604.456,1201.389,1370.660,649.884,30.519,20.50,20.90,30.40
56.792000,28,240,36,71,8,8.146,30.60,27.80,1601.562,1199.942,1371.528,648.727,30.528,20.40,20.90,30.40
57.592000,28,240,36,71,8,9.038,30.60,27.90,1602.431,1197.917,1374.421,652.778,30.431,20.50,20.90,30.40
58.392000,29,240,36,71,7,10.292,30.60,27.90,1603.588,1202.257,1377.604,652.778,30.398,20.50,21.00,30.30
59.192000,29,240,35,71,8,9.982,30.60,27.80,1605.613,1202.257,1371.238,651.620,30.463,20.50,21.00,30.40
59.992000,29,240,36,71,8,8.484,30.60,27.90,1605.613,1199.653,1370.081,649.884,30.495,20.50,21.00,30.40
60.792000,29,240,36,71,8,8.891,30.60,27.80,1604.456,1200.810,1380.498,650.174,30.528,20.50,21.00,30.40
61.592000,29,240,36,71,8,9.159,30.60,27.90,1605.903,1200.810,1374.132,650.752,30.528,20.50,20.90,30.30
62.392000,29,240,36,71,8,7.879,30.60,27.90,1603.009,1202.836,1369.792,651.910,30.625,20.50,21.00,30.40
63.192000,29,240,37,71,8,7.739,30.60,27.90,1606.481,1198.495,1371.528,653.067,30.546,20.50,21.00,30.40
63.992000,29,240,36,71,8,7.845,30.60,27.90,1605.324,1200.810,1379.051,650.174,30.537,20.50,21.00,30.30
64.792000,29,240,37,71,8,8.908,30.60,27.90,1606.481,1199.653,1371.817,650.463,30.509,20.50,21.00,30.40
65.592000,30,240,35,71,8,8.556,30.60,27.90,1603.299,1200.521,1371.528,649.884,30.454,20.60,21.00,30.40
66.392000,30,240,36,71,8,9.049,30.60,27.90,1606.481,1204.282,1377.315,653.935,30.509,20.60,21.10,30.40
67.192000,30,240,36,71,8,10.144,30.60,27.90,1605.324,1204.282,1375.289,650.463,30.569,20.50,21.00,30.30
67.992000,30,240,36,71,8,10.290,30.60,27.90,1607.639,1201.678,1369.502,651.042,30.569,20.60,21.10,30.40
68.792000,30,240,35,71,8,8.840,30.60,27.90,1604.745,1201.099,1374.132,649.306,30.625,20.60,21.00,30.40
69.592000,30,240,36,71,8,8.933,30.60,27.90,1605.903,1197.338,1382.234,652.488,30.616,20.60,21.10,30.40
70.392000,30,240,36,71,8,10.270,30.60,27.90,1605.613,1204.282,1372.685,651.042,30.671,20.60,21.00,30.40
71.192000,30,240,35,71,8,8.612,30.60,27.90,1607.928,1200.231,1369.502,653.356,30.620,20.60,21.10,30.40
71.992000,30,240,37,71,8,7.737,30.60,27.90,1607.639,1200.810,1374.132,651.042,30.606,20.60,21.10,30.40
72.792000,30,240,36,71,8,6.966,30.60,27.90,1606.771,1202.257,1378.472,651.331,30.523,20.60,21.10,30.40
73.592000,30,240,37,71,8,9.856,30.60,27.90,1605.324,1201.678,1371.528,650.752,30.537,20.60,21.10,30.40
74.392000,30,240,36,71,8,8.130,30.50,27.90,1605.035,1203.704,1370.949,653.356,30.528,20.70,21.10,30.40
75.192000,31,281,39,71,6,8.031,30.50,27.90,1607.928,1202.257,1371.817,651.331,30.579,20.60,21.10,30.40
75.992000,31,310,50,71,46,15.608,30.50,27.90,1606.481,1204.572,1376.736,652.488,30.542,20.70,21.10,30.30
76.792000,31,355,48,71,30,11.832,30.50,27.90,1606.771,1201.968,1378.183,655.961,30.537,20.70,21.10,30.40
77.592000,31,398,51,71,33,4.330,30.50,27.90,1611.111,1202.257,1378.183,657.118,30.546,20.70,21.10,30.40
78.392000,31,413,54,71,36,7.815,30.50,27.90,1606.771,1199.074,1380.208,654.224,30.528,20.70,21.10,30.40
79.192000,31,455,56,71,33,8.167,30.50,27.90,1610.243,1203.993,1379.630,654.803,30.528,20.70,21.10,30.40
79.992000,31,460,51,71,9,38.571,30.50,27.90,1614.583,1202.546,1376.447,662.037,30.444,20.70,21.20,30.40
80.792000,31,480,52,71,9,8.935,30.50,27.90,1617.477,1205.440,1382.523,659.722,30.546,20.70,21.10,30.30
81.592000,31,479,53,71,9,8.284,30.50,27.90,1605.035,1206.597,1381.076,651.910,30.593,20.70,21.10,30.40
82.392000,31,480,53,71,9,9.703,30.50,27.90,1608.796,1201.678,1378.761,659.722,30.551,20.80,21.10,30.40
